left,right,match,pred_ditto_xl,pred_chatgpt_0,pred_finetune_ada,pred_finetune_curie,pred_finetune_ada_large,pred_finetune_curie_large
title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Canon EF 70-200mm f/2.8L IS II USM Lens Lens 2751B002 - Studio Depot,title: Canon EOS 1300D Kit with 18-55mm IS II Lens Digital Cameras :: Canon Lens - Onestop Digital,False,False,False,False,False,False,True
title: 2-Megapixel Panoramic Wireless Cloud Camera DCS-6010L 2-Megapixel Camera | D-Link España,title: Outdoor HD Wireless Day/Night Cloud Camera DCS-2332L Outdoor Camera | D-Link España,False,False,False,False,False,False,True
title: Canon PowerShot SX60 HS Wi-Fi Digital Camera,title: Canon CL-211XL Tri-Color Remanufactured Printer Ink Cartridges (2975B001) (2975B001) - 40% Off,False,False,False,False,False,False,True
title: Full HD Outdoor Mini Dome Camera DCS-4802E Full Camera | D-Link,title: HD Outdoor Mini Bullet Camera DCS-4701E HD Camera | D-Link Denmark,False,False,False,False,False,False,True
title: Cámara CANON EOS Rebel SL1  Cámara Alkomprar.com,title: Camera cầu hồng ngoại Model IRD2936A13L IRD2936A13L - TRAMYSHOP.COM,False,False,False,False,False,False,True
title: Canon EF-S 55-250mm f/4.0-5.6 IS II Telephoto Zoom Lens (discontinued by manufacturer)  Canon | EISF,title: Sigma Zoom Telephoto 70-300mm f/4-5.6 APO DG Macro Autofocus Lens for Canon Canon - Fumfie.com,False,False,False,False,False,False,True
title: Canon Battery Charger CB-2LX Accessories - Page 938 | EISF,title: IFC-400PCU USB Cable for Canon Digital Cameras,False,False,False,False,False,False,True
title: Canon Digital Rebel T7i 18-55mm Kit Kit | Infocus Camera & Imaging,title: Canon Digital Rebel T5i 18-135 kit kit | Infocus Camera & Imaging,False,False,False,False,False,False,False
title: Veho VCC-005 MUVI HD NPNG Body Camera/Action Camcorder Special Edition  Consumer Video Cameras | Unique Photo,title: Veho VCC-004 MUVI Atom No Proof Glory Body Camera/Action Camcorder Bundle  Consumer Video Cameras | Unique Photo,False,False,False,False,False,False,True
title: Sony AS30V High Definition POV Action Video Camera HDR-AS30V Sports & Cameras - Page 10 | Come As You Arts,title: Sony AS30V High Definition POV Action Video Camera HDR-AS30V Camcorders - Page 5 | Come As You Arts,True,True,True,True,True,True,True
title: Nikon 18-105mm f/3.5-5.6G ED VR AF-S DX Nikkor Autofocus Lens Lens - Fumfie.com,title: Sigma Zoom Super Wide Angle 10-20mm f/4-5.6 EX DC J Autofocus Lens for Pentax Digital SLR Cameras Cameras - Fumfie.com,False,False,False,False,False,False,False
title: Battery For Leica GEB111 Battery Total Station Products Leica Suppliers  Manufacturers and charger,title: Bateria Leica GEB111 bateria Pentax Baterias y cargadores Sokkia theodolite Gowin kolida Baterias topografia para estacion totales Topcon leica  Bateria,True,True,True,True,True,True,True
title: D300S DSLR Camera (Body Only) Nikon 25464 B&H Photo Video,title: D7100 DSLR Camera (Body Only) Nikon Body 1513 620 5-star reviews B&H Photo,False,False,False,False,False,False,True
"title: Arlo Security Camera - Add-on Wire-Free HD (Base Station Not Included), Indoor/Outdoor, Night Vision (VMC3030) Surveillance Cameras | EISF","title: Arlo Security System - 2 Wire-Free HD Cameras, Indoor/Outdoor, Night Vision (VMS3230) Surveillance Systems | EISF",False,False,False,False,True,False,True
title: Battery For Leica GEB111 Battery Total Station Products Leica Suppliers  Manufacturers and charger,title: Battery Leica GEB77 Battery Total Station For Products Leica Suppliers  Manufacturers and charger,False,False,True,False,False,False,False
title: Canon EOS 70D Digital SLR Camera (Body Only) Digital Cameras - Page 3 | EISF,title: Canon EOS 6D (Body Only) 6D,False,False,False,False,False,False,False
title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,title: Dsk NetPower 6 6 comprare e offerta su Motardinn,False,False,False,False,False,False,False
title: *Opened Box* Fujifilm X-T2 Mirrorless Digital Camera Body Only - Black  Used,title: Sony Alpha a6000 Mirrorless Digital Camera - Body only Mirrorless Cameras | EISF,False,False,False,False,False,False,True
title: SanDisk Extreme PRO 16GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s- SDCFXPS-016G-X46 (Label May Change) Camera & Photo Accessories - Page 171 | All Tech Toys,title: 5 PACK Transcend TS32GSDHC10 5 x 32GB SDHC Class 10 Flash Memory Card Camera & Photo Accessories - Page 4121 | All Tech Toys,False,False,False,False,False,False,True
title: Sony 4K HD Video Recording FDRAX33 Handycam Camcorder Camcorders - Page 9 | Come As You Arts,title: Canon BP-828 - camcorder battery Li-Ion  Canon Li-Ion 8598B002 Video Camcorder Batteries CDW.com,False,False,False,False,False,False,False
title: Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens Lens 1483C010 - Studio Depot,title: Canon EOS 5D Mark IV DSLR Camera with 24-105mm f/4L II Lens Lens 1483C010 - Media Distributors,True,True,True,True,True,True,True
title: Nikon AF Nikkor 50mm f/1.8 D Lens Camera Lenses :: Nikon Lens - Onestop Digital,title: Nikkor AF 50mm f1.8D Aden Camera   Nikkor f1.8D | Digital SLR Cameras Toronto Canada Store,True,True,True,True,True,True,True
title: Manfrotto MT055CXPRO4 Carbon Fiber Tripod  - Optics4Birding,"title: Manfrotto Fluid Head System W/MDeVe Carbon Fibre - MVH500AH,755CX3 755CX3 | Manfrotto WTS Broadcast  MVH500AH",False,False,False,False,False,False,False
title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,title: Wireless N Day & Night Pan/Tilt Cloud Camera DCS-5020L Wireless Camera | D-Link Bulgaria,False,False,False,False,False,False,True
title: Manfrotto 190 Aluminum 4-Section Tripod  Manfrotto Tripod | SHIPS FREE! - EuroOptic.com,"title: DOLICA Aluminum Alloy Proline - tripod , DOLICA tripod Overview CNET",False,False,False,False,False,False,True
title: WIFI REMOTE CONTROL Wifi remote control gopro à 99 00 €,title: GoPro Wi-Fi Remote  GoPro | Unique Photo,True,True,True,True,True,True,True
title: Canon Deluxe Gadget Bag 100EG Camera Cases | EISF,title: Nikon D610 DSLR Camera (Body Only) Only) - Fumfie.com,False,False,False,False,False,False,False
title: Vigilance Full HD Outdoor PoE Mini Bullet Camera DCS-4703E Vigilance Camera | D-Link UK,title: Outdoor Full HD Vandal-Resistant Mini Fixed Smoked Dome Network Camera DCS-6210BS Outdoor Camera | D-Link UK,False,False,False,False,False,False,True
title: GoPro 3 Way Grip Arm Action Camera Tripod Tripod LN57922 - AFAEM-001 | SCAN UK,title: Action outdoor 3 Way Grip Arm Arm buy and offers on Swiminn,False,False,False,True,True,False,True
title: GoPro HERO4 Silver GoPro | All Fitness Gadgets,title: GoPro Chest Mount Harness,False,False,False,False,True,False,True
title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,"title: 8.1-Megapixel Digital Camera with 18x Optical Zoom, Black DMC-FZ18K ,  Panasonic Product Support - DMC-FZ18K",False,False,False,False,False,False,False
title: Aluratek ADMPF108F 8-inch Hi-Res Digital Photo Frame With 512MB Built in Memory (Black) Lighting & Studio - Page 211 | EISF,title: ViewSonic VFD820-50 8-Inch Digital Photo Frame (Black) Photo Studio | EISF,False,False,False,False,True,True,True
title: Manfrotto MVK500AM Telescopic Twin Leg System,title: Professional DSLR Digital Camera Backpack 30 from Manfrotto Manfrotto LN70268 - MB MP-BP-30BB | SCAN UK,False,False,False,False,False,False,True
title: Canon EOS Rebel T5 with 18-55mm and 75-300mm Lenses Digital Cameras - Page 18 | EISF,title: Pentax K-30 with 3X WR Zoom Lens  Pentax Lens (Blue) Rugged 16-megapixel digital SLR weather-resistant 18-55mm kit lens at Crutchfield.com,False,False,False,False,False,False,False
title: GoPro HERO6 Black  GoPro | Unique Photo,title: GoPro - Casey Carrying Case for GoPro Cameras Black,False,False,False,False,True,False,True
title: GoPro Chesty (Chest Harness)  GoPro Harness),title: Nilox Chest Mount Harness Foolish Foolish comprar e ofertas na Swiminn,False,False,False,False,True,False,False
title: GoPro HD Cameras AWALC-001  GoPro AWALC-001: Wall Charger With Adapters | JEGS,title: GoPro HD Cameras ACHMJ-301  GoPro ACHMJ-301: Junior Chest Harness | JEGS,False,False,False,False,False,False,True
title: GoPro ALCDB-401 LCD Touch BacPac (Camera Not Included) Accessories - Page 986 | EISF,title: GoPro Camera Tethers  Miscellaneous Accessories | Unique Photo,False,False,False,False,True,False,True
title: Canon BG-E11 - battery grip  Canon grip 5261B001 Digital Camera Accessories CDWG.com,title: CG-800 Battery Charger,False,False,False,False,False,False,True
title: Transcend 4GB Secure Digital High-Capacity(SDHC) Class 2 SDHC Flash Memory Product data Transcend Memory memory cards (TS4GSDHC),"title: 8.1-Megapixel Digital Camera with 2.5 LCD, iA Technology, Blue , DMC-FX33A  DMC-FX33A - PanasonicB2C",False,False,False,False,False,False,False
title: Sony HXR-NX100 Full HD NXCAM Camcorder Inc. Inc. Sony Camcorder - Professional Video Cameras Pro E.C. Systems E.C.,title: Sony Alpha a7RII Mirrorless Digital Camera (Body Only) Inc. Sony Only) - Professional Video Cameras Pro E.C. Systems E.C. Inc.,False,False,False,False,False,False,True
title: Manfrotto Pro Backpack 30  - Optics4Birding,title: Manfrotto MK190XPRO4-BHQ2 Aluminum 4 Section Tripod Kit w/ Ball Head  - Optics4Birding,False,False,False,False,False,False,False
title: Caméscope de poing NXCAM AVCHD XAVC SONY HDTV PXW-X200 - Zoom 12x HXR-NX100 >,title: Sony HXR-NX100 Full HD NXCAM Camcorder Inc. Inc. Sony Camcorder - Professional Video Cameras Pro E.C. Systems E.C.,True,False,True,True,True,True,True
"title: SanDisk Ultra microSDXC 200GB 90MB/s, UHS-I/Class 10 90MB/s",title: SanDisk Ultra Micro SDHC Card (CLASS 10) for Android 32GB -,False,False,False,False,False,False,True
title: Canon Battery Charger CB-2LX Accessories - Page 938 | EISF,title: Canon Battery Charger CB-2LC Accessories - Page 930 | EISF,False,False,False,True,False,False,False
title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,title: Sony Alpha A7 w/ FE 28-70mm f3.5-5.6 OSS (ILCE7K/B) Aden Camera   Sony (ILCE7K/B) | Digital SLR Cameras Toronto Canada Store,False,False,True,True,False,False,True
title: Canon EOS Rebel SL1 Kit  Canon Kit Compact 18-megapixel digital SLR camera with hybrid autofocus and 18-55mm STM zoom lens at Crutchfield.com,title: Shimano Deore M506 Front Kit Kit kopen en aanbiedingen Bikeinn,False,False,False,False,False,False,True
"title: Arlo Security System - 2 Wire-Free HD Cameras, Indoor/Outdoor, Night Vision (VMS3230) Surveillance Systems | EISF",title: Canon XF100 HD Video Camcorder  Canon Camcorder | Digital SLR Camera Aden  Toronto Canada Store Cameras,False,False,False,False,False,False,True
title: Manfrotto MVH500AH Pro Fluid Head Flat Base  - Optics4Birding,title: Manfrotto MHXPRO-3W 3-Way Head w/ Q2 Quick Release  - Optics4Birding,False,False,False,False,False,False,True
title: Transcend 16GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS16GSDHC10) Digital Camera Accessories | All Tech Toys,title: SanDisk SDSDJ-32MB BQH 32MB 9p SD Red/Light Blue/Blue Sandisk Label Secure Digital Card Bulk RFB,False,False,False,False,False,False,True
title: Transcend 128 GB High Speed 10 UHS-3 Flash Memory Card 95/60 MB/s (TS128GSDU3) Computer Accessories & Peripherals - Page 1217 | 5 Free Hosting,title: SanDisk 32GB Extreme CompactFlash Memory Card  SDCFXS032GA46 - Filmtools,False,False,False,False,False,False,True
title: mydlink™ Home Monitor 360 DCS 5010L mydlink 360 | D-Link,title: D-Link mydlink DCS-8200L Home Panoramic HD Camera - Prijzen @NL Tweakers@NL,False,False,False,False,False,False,True
title: 360RIZE 360Orb 360° Plug-n-Play Rig for GoPro HERO4/3+/3 360Â°,title: GoPro battery BacPac para Hero 4/3/ 3+ 3+ |PcComponentes,False,False,False,False,False,False,False
title: Netgear HD Arlo 360 Swivel White Security Camera Adjustable Mount Mount LN63704 - VMA1000-10000S | SCAN UK,"title: Arlo Security System - 3 Wire-Free HD Cameras, Indoor/Outdoor, Night Vision (VMS3330) Remote Home Monitoring Systems | EISF",False,False,False,False,False,False,True
title: Manfrotto 190 Aluminum 4-Section Tripod  Manfrotto Tripod | SHIPS FREE! - EuroOptic.com,title: M-Lok Tripod Adapter,False,False,False,True,True,False,True
title: Canon EOS Rebel SL1 Kit  Canon Kit Compact 18-megapixel digital SLR camera with hybrid autofocus and 18-55mm STM zoom lens at Crutchfield.com,title: Canon EOS Rebel T3 Kit  Canon Kit 12.2-megapixel digital SLR camera with 18-55mm lens & HD movie mode at Crutchfield.com,False,False,False,False,False,False,False
title: Canon BG-E11 - battery grip  Canon grip 5261B001 Digital Camera Accessories CDWG.com,title: IFC-400PCU USB Cable for Canon Digital Cameras,False,False,False,False,False,False,True
title: GoPro HD Cameras AWALC-001  GoPro AWALC-001: Wall Charger With Adapters | JEGS,title: Angle Finder C (Includes ED-C & ED-D Adapters for All SLR Cameras),False,False,False,False,False,False,True
title: Canon EOS 80D Digital SLR Camera w EF-S 18-134mm f 3.5-5.6 IS USM Lens Buy Canon at Connection Public Sector Solutions,title: Canon EOS 80D DSLR with 18-135mm IS USM Lens Lens | McBain Camera Canada,True,True,True,True,True,True,True
title: Sony SEL35F18 35mm f/1.8 OSS  Sony OSS Standard prime lens for APS-C sensor E-mount mirrorless cameras at Crutchfield.com,title: SONY PSLX300USB Sony Kdl40r450a - Abc Warehouse,False,False,False,False,False,False,True
title: Canon EOS Rebel T3 Digital SLR Camera with EF-S 18-55mm f/3.5-5.6 IS Lens (discontinued by manufacturer) Interchangeable Cameras | EISF,title: Canon EOS Rebel T3 Digital SLR Camera with EF-S 18-55mm f/3.5-5.6 IS Lens (discontinued by manufacturer) DSLR Cameras | EISF,True,True,True,True,True,True,True
title: Canon EF zoom lens - 24 mm 70 mm  Canon 6313B002 Camera & Camcorder Lenses CDW.com,title: Canon EF 24-70mm f/4L IS USM Lens  Canon Lens Zoom lens with image stabilization for all EOS cameras at Crutchfield.com,True,False,True,False,False,False,True
title: Transcend 32GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS32GSDHC10) Camera & Photo Accessories - Page 3 | All Tech Toys,title: Silicon Power 32GB Elite micro SDHC UHS-1 Memory Card - with Adapter (SP032GBSTHBU1V20SP) Accessories Page 49 | Roaming Free Sims,False,False,False,False,False,False,True
title: GoPro HERO4 BLACK Video - Page 8 | EISF,title: GoPro - 3-Way Mount,False,False,False,False,True,False,True
title: Canon - EOS 80D DSLR Camera with EF-S 18-135mm Lens Video Creator Kit Black,title: Canon EOS 80D DSLR Camera with 18-135mm Lens Video Creator Kit Kit (1263C103),True,True,True,True,True,True,True
title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,title: Sony Cyber-shot® DSC-RX100  Sony DSC-RX100 Large-sensor compact digital camera with 20.2-megapixels and an f/1.8 Carl Zeiss® lens at Crutchfield.com,False,False,False,False,False,False,False
title: Canon EOS 60D (no lens included)  Canon included) 18-megapixel digital SLR camera body with HD video mode at Crutchfield.com,title: Sony VF-SPR1 Spare Lens Protector for RX0  Consumer Video Cameras | Unique Photo,False,False,False,False,False,False,True
title: Transcend 128 GB High Speed 10 UHS-3 Flash Memory Card 95/60 MB/s (TS128GSDU3) Computer Accessories & Peripherals - Page 1217 | 5 Free Hosting,title: Sandisk Extreme Pro - Flash memory card 32 GB SDHC UHS-II (SDSDXPB-032G-A46) Computer Accessories & Peripherals Page 1225 | 5 Free Hosting,False,False,False,False,False,False,False
title: Sigma 10-20mm f/4-5.6 (D) EX DC AF Lens for Sony Alpha Digital SLR Cameras Cameras - Fumfie.com,title: Sigma Zoom Super Wide Angle 10-20mm f/4-5.6 EX DC HSM Autofocus Lens for Canon Digital SLR Cameras Cameras - Fumfie.com,False,False,False,True,True,False,False
title: Transcend 4GB Secure Digital High-Capacity(SDHC) Class 2 SDHC Flash Memory Product data Transcend Memory memory cards (TS4GSDHC),title: Transcend 8GB Class 10 SDHC Card (TS8GSDHC10) Blank Video Media | All Tech Toys,False,False,False,False,False,False,True
title: Manfrotto SYMPLA Clamp On Remote Control For Canon DSLR Cameras  Video Camera Accessories | Unique Photo,title: Manfrotto MVR911ECCN HDSLR Clamp-on Remote Control (Black) Accessories - Page 794 | EISF,True,True,True,False,True,False,True
title: Sony Cyber-shot® DSC-RX100  Sony DSC-RX100 Large-sensor compact digital camera with 20.2-megapixels and an f/1.8 Carl Zeiss® lens at Crutchfield.com,title: Sony 128Gb UHS-I Class10 40MB/s SF128U - Specificaties @NL Tweakers@NL,False,False,False,False,False,False,True
